STT,Mã ICD-10,Tên bệnh (Tiếng Việt),Chương,Khối mã,Không làm bệnh chính,Chỉ Nữ,Chỉ Nam
14680,Y44.7,"Plasma substitutes Tác động bất lợi của chất Y44.7 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, affecting blood chủ yếu lên các thay thế huyế",XX,V01-Y98,0,0,0
14681,Y44.9,"Other and Tác động bất lợi của chất Y44.9 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, affecting blood chủ yếu lên các unspecified agents khá",XX,V01-Y98,0,0,0
14682,Y45,"Analgesics, Tác động bất lợi của thuốc Y45 Y45 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antipyretics and đau, thuốc hạ antipyretics and g",XX,V01-Y98,0,0,0
14683,Y45.0,"Opioids and Tác động bất lợi của thuốc Y45.0 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antipyretics and đau, thuốc hạ related analgesics p",XX,V01-Y98,0,0,0
14684,Y45.1,"Salicylates Tác động bất lợi của Y45.1 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antipyretics and đau, thuốc hạ salicylat tật và tử vong c",XX,V01-Y98,0,0,0
14685,Y45.2,"Propionic acid Propanoic acid Tác động bất lợi của các Các dẫn xuất của Y45.2 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antipyretics and đ",XX,V01-Y98,0,0,0
14686,Y45.3,"Other nonsteroidal Tác động bất lợi của thuốc Y45.3 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antipyretics and đau, thuốc hạ anti-inflamma",XX,V01-Y98,0,0,0
14687,Y45.4,"Antirheumatics Excl.: chloroquine Tác động bất lợi của thuốc - Loại trừ: Y45.4 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antipyretics and ",XX,V01-Y98,0,0,0
14688,Y45.5,"4-Aminophenol Tác động bất lợi của các Y45.5 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antipyretics and đau, thuốc hạ derivatives dẫn xuất",XX,V01-Y98,0,0,0
14689,Y45.8,"Other analgesics Tác động bất lợi của thuốc Y45.8 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antipyretics and đau, thuốc hạ and antipyretic",XX,V01-Y98,0,0,0
14690,Y45.9,"Analgesic, Tác động bất lợi của thuốc Y45.9 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antipyretics and đau, thuốc hạ antipyretic and giảm ",XX,V01-Y98,0,0,0
14691,Y46,"Antiepileptics and Excl.: acetazolamide Tác động bất lợi của thuốc - Loại trừ: Y46 Y46 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antiparki",XX,V01-Y98,0,0,0
14692,Y46.0,"Succinimides Tác động bất lợi của Y46.0 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antiparkinsonism động kinh succinimid tật và tử vong car",XX,V01-Y98,0,0,0
14693,Y46.1,"Oxazolidinediones Tác động bất lợi của Y46.1 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antiparkinsonism động kinh oxazolidinedion tật và t",XX,V01-Y98,0,0,0
14694,Y46.2,"Hydantoin Tác động bất lợi của các Y46.2 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antiparkinsonism động kinh derivatives dẫn xuất hydanto",XX,V01-Y98,0,0,0
14695,Y46.3,"Deoxybarbiturates Tác động bất lợi của Y46.3 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antiparkinsonism động kinh deoxybarbiturat tật và t",XX,V01-Y98,0,0,0
14696,Y46.4,"Iminostilbenes Carbamazepine Tác động bất lợi của Carbamazepine Y46.4 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antiparkinsonism động kinh",XX,V01-Y98,0,0,0
14697,Y46.5,"Valproic acid Tác động bất lợi của acid Y46.5 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antiparkinsonism động kinh valproic tật và tử vong",XX,V01-Y98,0,0,0
14698,Y46.6,"Other and Tác động bất lợi của thuốc Y46.6 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antiparkinsonism động kinh unspecified chống động kin",XX,V01-Y98,0,0,0
14699,Y46.7,"Antiparkinsonism Amantadine Tác động bất lợi của thuốc Thuốc chống virus Y46.7 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, antiparkinsonism ",XX,V01-Y98,0,0,0
14700,Y46.8,"Antispasticity drugs Excl.: benzodiazepines Tác động bất lợi của thuốc Loại trừ: thuốc an Y46.8 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, ",XX,V01-Y98,0,0,0
14701,Y47,"Sedatives, Tác động bất lợi của thuốc Y47 Y47 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, hypnotics and thuốc ngủ hypnotics and an thần, thu",XX,V01-Y98,0,0,0
14702,Y47.0,"Barbiturates, not Excl.: Tác động bất lợi của - Loại trừ: thuốc Y47.0 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, hypnotics and thuốc ngủ el",XX,V01-Y98,0,0,0
14703,Y47.1,"Benzodiazepines Tác động bất lợi Y47.1 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, hypnotics and thuốc ngủ benzodiazepin tật và tử vong care",XX,V01-Y98,0,0,0
14704,Y47.2,"Cloral derivatives Tác động bất lợi của các Y47.2 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, hypnotics and thuốc ngủ dẫn xuất cloral tật và",XX,V01-Y98,0,0,0
14705,Y47.3,"Paraldehyde Tác động bất lợi của Y47.3 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, hypnotics and thuốc ngủ paraldehyd tật và tử vong care an",XX,V01-Y98,0,0,0
14706,Y47.4,"Bromine compounds Tác động bất lợi của hợp Y47.4 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, hypnotics and thuốc ngủ chất brom tật và tử von",XX,V01-Y98,0,0,0
14707,Y47.5,"Mixed sedatives Tác động bất lợi của thuốc Y47.5 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, hypnotics and thuốc ngủ and hypnotics, not an t",XX,V01-Y98,0,0,0
14708,Y47.8,"Other sedatives, Methaqualone Tác động bất lợi của thuốc Methaqualone Y47.8 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, hypnotics and thuốc ",XX,V01-Y98,0,0,0
14709,Y47.9,"Sedative, hypnotic Sleeping: Tác động bất lợi của thuốc - Thuốc ngủ: Y47.9 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, hypnotics and thuốc n",XX,V01-Y98,0,0,0
14710,Y48,"Anaesthetics and Tác động bất lợi của thuốc Y48 Y48 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, therapeutic gases và/hoặc khí therapeutic ga",XX,V01-Y98,0,0,0
14711,Y48.0,"Inhaled Tác động bất lợi của thuốc Y48.0 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, therapeutic gases và/hoặc khí anaesthetics mê dạng hít ",XX,V01-Y98,0,0,0
14712,Y48.1,"Parenteral Thiobarbiturates Tác động bất lợi của thuốc Thiobarbiturates Y48.1 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, therapeutic gases ",XX,V01-Y98,0,0,0
14713,Y48.2,"Other and Tác động bất lợi của thuốc Y48.2 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, therapeutic gases và/hoặc khí unspecified general gây",XX,V01-Y98,0,0,0
14714,Y48.3,"Local anaesthetics Tác động bất lợi của thuốc Y48.3 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, therapeutic gases và/hoặc khí gây tê cục bộ ",XX,V01-Y98,0,0,0
14715,Y48.4,"Anaesthetic, Tác động bất lợi của thuốc Y48.4 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, therapeutic gases và/hoặc khí unspecified gây mê, ",XX,V01-Y98,0,0,0
14716,Y48.5,"Therapeutic gases Tác động bất lợi của khí Y48.5 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, therapeutic gases và/hoặc khí điều trị tật và t",XX,V01-Y98,0,0,0
14717,Y49,"Psychotropic drugs, Excl.: appetite Tác động bất lợi của thuốc - Loại trừ: thuốc Y49 Y49 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, drugs, ",XX,V01-Y98,0,0,0
14718,Y49.0,"Tricyclic and Tác động bất lợi của thuốc Y49.0 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, drugs, not thần, không tetracyclic chống trầm cảm",XX,V01-Y98,0,0,0
14719,Y49.1,"Monoamine- Tác động bất lợi của thuốc Y49.1 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, drugs, not thần, không oxidase-inhibitor chống trầm ",XX,V01-Y98,0,0,0
14720,Y49.2,"Other and Tác động bất lợi của thuốc Y49.2 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, drugs, not thần, không unspecified chống trầm cảm khá",XX,V01-Y98,0,0,0
14721,Y49.3,"Phenothiazine Tác động bất lợi của thuốc Y49.3 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, drugs, not thần, không antipsychotics and chống l",XX,V01-Y98,0,0,0
14722,Y49.4,"Butyrophenone Tác động bất lợi của thuốc Y49.4 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, drugs, not thần, không and thioxanthene an thần l",XX,V01-Y98,0,0,0
14723,Y49.5,"Other Excl.: rauwolfia (Y52.5) Tác động bất lợi của thuốc Loại trừ: rauwolfia Y49.5 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, drugs, not t",XX,V01-Y98,0,0,0
14724,Y49.6,"Psychodysleptics Tác động bất lợi của thuốc Y49.6 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, drugs, not thần, không [hallucinogens] an thần",XX,V01-Y98,0,0,0
14725,Y49.7,"Psychostimulants Tác động bất lợi của chất Y49.7 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, drugs, not thần, không with abuse kích thích tâ",XX,V01-Y98,0,0,0
14726,Y49.8,"Other psychotropic Tác động bất lợi của thuốc Y49.8 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, drugs, not thần, không drugs, not hướng thần",XX,V01-Y98,0,0,0
14727,Y49.9,"Psychotropic drug, Tác động bất lợi của thuốc Y49.9 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, drugs, not thần, không unspecified hướng tâm",XX,V01-Y98,0,0,0
14728,Y50,"Central nervous Tác động bất lợi của thuốc Y50 Y50 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, system stimulants, hệ thần kinh system stimul",XX,V01-Y98,0,0,0
14729,Y50.0,"Analeptics Tác động bất lợi của thuốc Y50.0 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, system stimulants, hệ thần kinh tăng cường sức khỏe ",XX,V01-Y98,0,0,0
14730,Y50.1,"Opioid receptor Tác động bất lợi của thuốc Y50.1 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, system stimulants, hệ thần kinh antagonists đối",XX,V01-Y98,0,0,0
14731,Y50.2,"Methylxanthines, Caffeine Tác động bất lợi của - Caffeine Y50.2 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, system stimulants, hệ thần kinh ",XX,V01-Y98,0,0,0
14732,Y50.8,"Other central Tác động bất lợi của chất Y50.8 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, system stimulants, hệ thần kinh nervous system kíc",XX,V01-Y98,0,0,0
14733,Y50.9,"Central nervous Tác động bất lợi của chất Y50.9 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, system stimulants, hệ thần kinh system stimulant",XX,V01-Y98,0,0,0
14734,Y51,"Drugs primarily Tác động bất lợi của thuốc Y51 Y51 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, affecting the chủ yếu trên hệ affecting the t",XX,V01-Y98,0,0,0
14735,Y51.0,"Anticholinesterase Tác động bất lợi của chất Y51.0 sóc nội và ngoại khoa morbidity and mortality bên ngoài của bệnh medical and surgical medicaments chất, affecting the chủ yếu trên hệ agents kháng ch",XX,V01-Y98,0,0,0
